model,method,sigma,contamination_probability,contamination_scale,scale_ratio,repeat,stage,window_size,rmse
additive,linear,0.4,0.15,2,5,1,8,45,0.0684165941135
additive,linear,0.4,0.15,2,5,1,9,31,0.0873093661456
additive,robust,0.4,0.15,2,5,1,1,501,0.0224938753923
additive,robust,0.4,0.15,2,5,1,2,355,0.0139921654138
additive,robust,0.4,0.15,2,5,1,3,251,0.0159305963728
additive,robust,0.4,0.15,2,5,1,4,177,0.0192300432906
additive,robust,0.4,0.15,2,5,1,5,125,0.0239092618374
additive,robust,0.4,0.15,2,5,1,6,89,0.0273254602359
additive,robust,0.4,0.15,2,5,1,7,63,0.0321340688734
additive,robust,0.4,0.15,2,5,1,8,45,0.0376424654461
additive,robust,0.4,0.15,2,5,1,9,31,0.0477588933655
additive,linear,0.4,0.15,2,5,2,1,501,0.0424684154827
additive,linear,0.4,0.15,2,5,2,2,355,0.0285179330022
additive,linear,0.4,0.15,2,5,2,3,251,0.0361433638641
additive,linear,0.4,0.15,2,5,2,4,177,0.0403918970033
additive,linear,0.4,0.15,2,5,2,5,125,0.0416503894507
additive,linear,0.4,0.15,2,5,2,6,89,0.0443154027172
additive,linear,0.4,0.15,2,5,2,7,63,0.0532517148118
additive,linear,0.4,0.15,2,5,2,8,45,0.0663491632234
additive,linear,0.4,0.15,2,5,2,9,31,0.0934388349447
additive,robust,0.4,0.15,2,5,2,1,501,0.0351043872882
additive,robust,0.4,0.15,2,5,2,2,355,0.0147842828485
additive,robust,0.4,0.15,2,5,2,3,251,0.0192034561811
additive,robust,0.4,0.15,2,5,2,4,177,0.0211019086518
additive,robust,0.4,0.15,2,5,2,5,125,0.0214761415969
additive,robust,0.4,0.15,2,5,2,6,89,0.0255620198186
additive,robust,0.4,0.15,2,5,2,7,63,0.0293097073589
additive,robust,0.4,0.15,2,5,2,8,45,0.0325337090606
additive,robust,0.4,0.15,2,5,2,9,31,0.0463328286746
additive,linear,0.4,0.15,2.5,6.25,0,1,501,0.070645220159
additive,linear,0.4,0.15,2.5,6.25,0,2,355,0.0500102712167
additive,linear,0.4,0.15,2.5,6.25,0,3,251,0.0498251571578
additive,linear,0.4,0.15,2.5,6.25,0,4,177,0.047607610216
additive,linear,0.4,0.15,2.5,6.25,0,5,125,0.0566594065246
additive,linear,0.4,0.15,2.5,6.25,0,6,89,0.0605478431926
additive,linear,0.4,0.15,2.5,6.25,0,7,63,0.0671374287368
additive,linear,0.4,0.15,2.5,6.25,0,8,45,0.0850082534535
additive,linear,0.4,0.15,2.5,6.25,0,9,31,0.112454871165
additive,robust,0.4,0.15,2.5,6.25,0,1,501,0.0199628452241
additive,robust,0.4,0.15,2.5,6.25,0,2,355,0.0187206220573
additive,robust,0.4,0.15,2.5,6.25,0,3,251,0.0199830302459
additive,robust,0.4,0.15,2.5,6.25,0,4,177,0.0181500871792
additive,robust,0.4,0.15,2.5,6.25,0,5,125,0.0234672832966
additive,robust,0.4,0.15,2.5,6.25,0,6,89,0.028887109172
additive,robust,0.4,0.15,2.5,6.25,0,7,63,0.0315055878784
additive,robust,0.4,0.15,2.5,6.25,0,8,45,0.0375240445692
additive,robust,0.4,0.15,2.5,6.25,0,9,31,0.0503355815401
additive,linear,0.4,0.15,2.5,6.25,1,1,501,0.0481034944408
additive,linear,0.4,0.15,2.5,6.25,1,2,355,0.0444127189503
additive,linear,0.4,0.15,2.5,6.25,1,3,251,0.0441384229977
additive,linear,0.4,0.15,2.5,6.25,1,4,177,0.0501894517369
additive,linear,0.4,0.15,2.5,6.25,1,5,125,0.0632889030063
additive,linear,0.4,0.15,2.5,6.25,1,6,89,0.0667561332139
additive,linear,0.4,0.15,2.5,6.25,1,7,63,0.0756569029601
additive,linear,0.4,0.15,2.5,6.25,1,8,45,0.0836279671112
additive,linear,0.4,0.15,2.5,6.25,1,9,31,0.107108543954
additive,robust,0.4,0.15,2.5,6.25,1,1,501,0.0235004540038
additive,robust,0.4,0.15,2.5,6.25,1,2,355,0.01440052296
additive,robust,0.4,0.15,2.5,6.25,1,3,251,0.0160045283914
additive,robust,0.4,0.15,2.5,6.25,1,4,177,0.0192889179767
additive,robust,0.4,0.15,2.5,6.25,1,5,125,0.0242113572501
additive,robust,0.4,0.15,2.5,6.25,1,6,89,0.0279449008411
additive,robust,0.4,0.15,2.5,6.25,1,7,63,0.0330067983791
additive,robust,0.4,0.15,2.5,6.25,1,8,45,0.0384887937611
additive,robust,0.4,0.15,2.5,6.25,1,9,31,0.049331431522
additive,linear,0.4,0.15,2.5,6.25,2,1,501,0.0473561656469
additive,linear,0.4,0.15,2.5,6.25,2,2,355,0.0349941783484
additive,linear,0.4,0.15,2.5,6.25,2,3,251,0.0444552509411
additive,linear,0.4,0.15,2.5,6.25,2,4,177,0.0496688734035
additive,linear,0.4,0.15,2.5,6.25,2,5,125,0.0513306678598
additive,linear,0.4,0.15,2.5,6.25,2,6,89,0.0538021810867
additive,linear,0.4,0.15,2.5,6.25,2,7,63,0.0646944140102
additive,linear,0.4,0.15,2.5,6.25,2,8,45,0.0820246876473
additive,linear,0.4,0.15,2.5,6.25,2,9,31,0.114999123056
additive,robust,0.4,0.15,2.5,6.25,2,1,501,0.0366444552113
additive,robust,0.4,0.15,2.5,6.25,2,2,355,0.0157337927072
additive,robust,0.4,0.15,2.5,6.25,2,3,251,0.0204024239944
additive,robust,0.4,0.15,2.5,6.25,2,4,177,0.0220907786095
additive,robust,0.4,0.15,2.5,6.25,2,5,125,0.0222172587936
additive,robust,0.4,0.15,2.5,6.25,2,6,89,0.0261714429585
additive,robust,0.4,0.15,2.5,6.25,2,7,63,0.0300441152377
additive,robust,0.4,0.15,2.5,6.25,2,8,45,0.0338542833392
additive,robust,0.4,0.15,2.5,6.25,2,9,31,0.0484079156967
additive,linear,0.4,0.15,3,7.5,0,1,501,0.0846371895755
additive,linear,0.4,0.15,3,7.5,0,2,355,0.05918717057
additive,linear,0.4,0.15,3,7.5,0,3,251,0.0587440807048
additive,linear,0.4,0.15,3,7.5,0,4,177,0.0564145512201
additive,linear,0.4,0.15,3,7.5,0,5,125,0.0663430737399
additive,linear,0.4,0.15,3,7.5,0,6,89,0.0704637917177
additive,linear,0.4,0.15,3,7.5,0,7,63,0.0790403329867
additive,linear,0.4,0.15,3,7.5,0,8,45,0.100411970649
additive,linear,0.4,0.15,3,7.5,0,9,31,0.132681718981
additive,robust,0.4,0.15,3,7.5,0,1,501,0.0204219006804
additive,robust,0.4,0.15,3,7.5,0,2,355,0.0193016456163
additive,robust,0.4,0.15,3,7.5,0,3,251,0.0202264209621
additive,robust,0.4,0.15,3,7.5,0,4,177,0.0182675053142
additive,robust,0.4,0.15,3,7.5,0,5,125,0.0236251846352
additive,robust,0.4,0.15,3,7.5,0,6,89,0.0292279438902
additive,robust,0.4,0.15,3,7.5,0,7,63,0.0320245888938
additive,robust,0.4,0.15,3,7.5,0,8,45,0.0384070445503
additive,robust,0.4,0.15,3,7.5,0,9,31,0.0517540335957
additive,linear,0.4,0.15,3,7.5,1,1,501,0.0579782746623
additive,linear,0.4,0.15,3,7.5,1,2,355,0.0538918213126
additive,linear,0.4,0.15,3,7.5,1,3,251,0.0525641626469
additive,linear,0.4,0.15,3,7.5,1,4,177,0.059161987451
additive,linear,0.4,0.15,3,7.5,1,5,125,0.0748250488085
additive,linear,0.4,0.15,3,7.5,1,6,89,0.0791912827254
additive,linear,0.4,0.15,3,7.5,1,7,63,0.0899295374613
additive,linear,0.4,0.15,3,7.5,1,8,45,0.0991223085578
additive,linear,0.4,0.15,3,7.5,1,9,31,0.127206130028
additive,robust,0.4,0.15,3,7.5,1,1,501,0.0241674292806
additive,robust,0.4,0.15,3,7.5,1,2,355,0.014644595326
additive,robust,0.4,0.15,3,7.5,1,3,251,0.016061517797
additive,robust,0.4,0.15,3,7.5,1,4,177,0.0193433858086
additive,robust,0.4,0.15,3,7.5,1,5,125,0.0244425233452
additive,robust,0.4,0.15,3,7.5,1,6,89,0.0284161325376
additive,robust,0.4,0.15,3,7.5,1,7,63,0.0336451358392
additive,robust,0.4,0.15,3,7.5,1,8,45,0.0389688653298
additive,robust,0.4,0.15,3,7.5,1,9,31,0.0502640833603
additive,linear,0.4,0.15,3,7.5,2,1,501,0.0528342711577
additive,linear,0.4,0.15,3,7.5,2,2,355,0.0415482929096
additive,linear,0.4,0.15,3,7.5,2,3,251,0.0528536523808
additive,linear,0.4,0.15,3,7.5,2,4,177,0.0590552576293
additive,linear,0.4,0.15,3,7.5,2,5,125,0.0611411039605
additive,linear,0.4,0.15,3,7.5,2,6,89,0.0635456112994
additive,linear,0.4,0.15,3,7.5,2,7,63,0.0764709467184
additive,linear,0.4,0.15,3,7.5,2,8,45,0.098005827462
additive,linear,0.4,0.15,3,7.5,2,9,31,0.136845239488
additive,robust,0.4,0.15,3,7.5,2,1,501,0.0381140055133
additive,robust,0.4,0.15,3,7.5,2,2,355,0.016485570462
additive,robust,0.4,0.15,3,7.5,2,3,251,0.0213436269938
additive,robust,0.4,0.15,3,7.5,2,4,177,0.0228518857619
additive,robust,0.4,0.15,3,7.5,2,5,125,0.0227880289081
additive,robust,0.4,0.15,3,7.5,2,6,89,0.0266515740221
additive,robust,0.4,0.15,3,7.5,2,7,63,0.0306571779988
additive,robust,0.4,0.15,3,7.5,2,8,45,0.0349714361984
additive,robust,0.4,0.15,3,7.5,2,9,31,0.0501306861635
additive,linear,0.4,0.2,1,2.5,0,1,501,0.0352410212586
additive,linear,0.4,0.2,1,2.5,0,2,355,0.0264982643108
additive,linear,0.4,0.2,1,2.5,0,3,251,0.024159053336
additive,linear,0.4,0.2,1,2.5,0,4,177,0.0238487931179
additive,linear,0.4,0.2,1,2.5,0,5,125,0.033484925042
additive,linear,0.4,0.2,1,2.5,0,6,89,0.038547291958
additive,linear,0.4,0.2,1,2.5,0,7,63,0.0394764476786
additive,linear,0.4,0.2,1,2.5,0,8,45,0.0445058318154
additive,linear,0.4,0.2,1,2.5,0,9,31,0.0573393969401
additive,robust,0.4,0.2,1,2.5,0,1,501,0.020334360575
additive,robust,0.4,0.2,1,2.5,0,2,355,0.0165100064796
additive,robust,0.4,0.2,1,2.5,0,3,251,0.0187757956718
additive,robust,0.4,0.2,1,2.5,0,4,177,0.0178000299526
additive,robust,0.4,0.2,1,2.5,0,5,125,0.0231013795222
additive,robust,0.4,0.2,1,2.5,0,6,89,0.0271119837188
additive,robust,0.4,0.2,1,2.5,0,7,63,0.0283267077009
additive,robust,0.4,0.2,1,2.5,0,8,45,0.0327302719577
additive,robust,0.4,0.2,1,2.5,0,9,31,0.043436480162
additive,linear,0.4,0.2,1,2.5,1,1,501,0.024346763711
additive,linear,0.4,0.2,1,2.5,1,2,355,0.0207516647599
additive,linear,0.4,0.2,1,2.5,1,3,251,0.0256828837765
additive,linear,0.4,0.2,1,2.5,1,4,177,0.0280757560414
additive,linear,0.4,0.2,1,2.5,1,5,125,0.0330965601565
additive,linear,0.4,0.2,1,2.5,1,6,89,0.0361421088903
additive,linear,0.4,0.2,1,2.5,1,7,63,0.0422464093232
additive,linear,0.4,0.2,1,2.5,1,8,45,0.0495913914659
additive,linear,0.4,0.2,1,2.5,1,9,31,0.0611178071885
additive,robust,0.4,0.2,1,2.5,1,1,501,0.0218682341755
additive,robust,0.4,0.2,1,2.5,1,2,355,0.0156605302521
additive,robust,0.4,0.2,1,2.5,1,3,251,0.0207935530355
additive,robust,0.4,0.2,1,2.5,1,4,177,0.0218408287071
additive,robust,0.4,0.2,1,2.5,1,5,125,0.0249975777618
additive,robust,0.4,0.2,1,2.5,1,6,89,0.0272484781615
additive,robust,0.4,0.2,1,2.5,1,7,63,0.0311893899686
additive,robust,0.4,0.2,1,2.5,1,8,45,0.0374501182856
additive,robust,0.4,0.2,1,2.5,1,9,31,0.0466046904003
additive,linear,0.4,0.2,1,2.5,2,1,501,0.0504944966604
additive,linear,0.4,0.2,1,2.5,2,2,355,0.0199428063452
additive,linear,0.4,0.2,1,2.5,2,3,251,0.0221268152005
additive,linear,0.4,0.2,1,2.5,2,4,177,0.0230483891425
additive,linear,0.4,0.2,1,2.5,2,5,125,0.0261295575778
additive,linear,0.4,0.2,1,2.5,2,6,89,0.0304518609497
additive,linear,0.4,0.2,1,2.5,2,7,63,0.0375831194601
additive,linear,0.4,0.2,1,2.5,2,8,45,0.0428293405972
additive,linear,0.4,0.2,1,2.5,2,9,31,0.0574478916991
additive,robust,0.4,0.2,1,2.5,2,1,501,0.0407049104694
additive,robust,0.4,0.2,1,2.5,2,2,355,0.0139279156162
additive,robust,0.4,0.2,1,2.5,2,3,251,0.0160659480356
additive,robust,0.4,0.2,1,2.5,2,4,177,0.0175390231701
additive,robust,0.4,0.2,1,2.5,2,5,125,0.0186226388449
additive,robust,0.4,0.2,1,2.5,2,6,89,0.0235779296416
additive,robust,0.4,0.2,1,2.5,2,7,63,0.0285997029109
additive,robust,0.4,0.2,1,2.5,2,8,45,0.0307707796689
additive,robust,0.4,0.2,1,2.5,2,9,31,0.0421557392825
additive,linear,0.4,0.2,1.5,3.75,0,1,501,0.049755578787
additive,linear,0.4,0.2,1.5,3.75,0,2,355,0.0375061060634
additive,linear,0.4,0.2,1.5,3.75,0,3,251,0.0327830845284
additive,linear,0.4,0.2,1.5,3.75,0,4,177,0.0325425531282
additive,linear,0.4,0.2,1.5,3.75,0,5,125,0.0445920308502
additive,linear,0.4,0.2,1.5,3.75,0,6,89,0.050859092423
additive,linear,0.4,0.2,1.5,3.75,0,7,63,0.0533447749083
additive,linear,0.4,0.2,1.5,3.75,0,8,45,0.0610749134852
additive,linear,0.4,0.2,1.5,3.75,0,9,31,0.0788560857038
additive,robust,0.4,0.2,1.5,3.75,0,1,501,0.0219535409382
additive,robust,0.4,0.2,1.5,3.75,0,2,355,0.0183223202045
additive,robust,0.4,0.2,1.5,3.75,0,3,251,0.0196211973634
additive,robust,0.4,0.2,1.5,3.75,0,4,177,0.0184019854733
additive,robust,0.4,0.2,1.5,3.75,0,5,125,0.024364747376
additive,robust,0.4,0.2,1.5,3.75,0,6,89,0.028508984016
additive,robust,0.4,0.2,1.5,3.75,0,7,63,0.0301164938673
additive,robust,0.4,0.2,1.5,3.75,0,8,45,0.0357666005556
additive,robust,0.4,0.2,1.5,3.75,0,9,31,0.0484223131847
additive,linear,0.4,0.2,1.5,3.75,1,1,501,0.0364374390785
additive,linear,0.4,0.2,1.5,3.75,1,2,355,0.0298954179644
additive,linear,0.4,0.2,1.5,3.75,1,3,251,0.035321612768
additive,linear,0.4,0.2,1.5,3.75,1,4,177,0.0385274907744
additive,linear,0.4,0.2,1.5,3.75,1,5,125,0.0457965233767
additive,linear,0.4,0.2,1.5,3.75,1,6,89,0.0507966650987
additive,linear,0.4,0.2,1.5,3.75,1,7,63,0.0599379795125
additive,linear,0.4,0.2,1.5,3.75,1,8,45,0.0690496636078
additive,linear,0.4,0.2,1.5,3.75,1,9,31,0.0852427890222
additive,robust,0.4,0.2,1.5,3.75,1,1,501,0.0253286366191
additive,robust,0.4,0.2,1.5,3.75,1,2,355,0.0174838470614
additive,robust,0.4,0.2,1.5,3.75,1,3,251,0.0230185130104
additive,robust,0.4,0.2,1.5,3.75,1,4,177,0.0240825595001
additive,robust,0.4,0.2,1.5,3.75,1,5,125,0.0272435380051
additive,robust,0.4,0.2,1.5,3.75,1,6,89,0.0299148783188
additive,robust,0.4,0.2,1.5,3.75,1,7,63,0.0344460513984
additive,robust,0.4,0.2,1.5,3.75,1,8,45,0.041635566758
additive,robust,0.4,0.2,1.5,3.75,1,9,31,0.0530837575954
additive,linear,0.4,0.2,1.5,3.75,2,1,501,0.0618441602375
additive,linear,0.4,0.2,1.5,3.75,2,2,355,0.0278819822171
additive,linear,0.4,0.2,1.5,3.75,2,3,251,0.031543790607
additive,linear,0.4,0.2,1.5,3.75,2,4,177,0.0332482187756
additive,linear,0.4,0.2,1.5,3.75,2,5,125,0.0380153791323
additive,linear,0.4,0.2,1.5,3.75,2,6,89,0.0418960279192
additive,linear,0.4,0.2,1.5,3.75,2,7,63,0.0511480223619
additive,linear,0.4,0.2,1.5,3.75,2,8,45,0.0604578434342
additive,linear,0.4,0.2,1.5,3.75,2,9,31,0.0810107565655
additive,robust,0.4,0.2,1.5,3.75,2,1,501,0.0442640527093
additive,robust,0.4,0.2,1.5,3.75,2,2,355,0.0155737815162
additive,robust,0.4,0.2,1.5,3.75,2,3,251,0.0182868616008
additive,robust,0.4,0.2,1.5,3.75,2,4,177,0.0198763289543
additive,robust,0.4,0.2,1.5,3.75,2,5,125,0.0209164839287
additive,robust,0.4,0.2,1.5,3.75,2,6,89,0.0257254622318
additive,robust,0.4,0.2,1.5,3.75,2,7,63,0.0308698941436
additive,robust,0.4,0.2,1.5,3.75,2,8,45,0.033868494814
additive,robust,0.4,0.2,1.5,3.75,2,9,31,0.0478313534693
additive,linear,0.4,0.2,2,5,0,1,501,0.0652049630699
additive,linear,0.4,0.2,2,5,0,2,355,0.0488742314021
additive,linear,0.4,0.2,2,5,0,3,251,0.041780980999
additive,linear,0.4,0.2,2,5,0,4,177,0.0417415496058
additive,linear,0.4,0.2,2,5,0,5,125,0.0561840068189
additive,linear,0.4,0.2,2,5,0,6,89,0.0638161425852
additive,linear,0.4,0.2,2,5,0,7,63,0.0680477029143
additive,linear,0.4,0.2,2,5,0,8,45,0.0785922319041
additive,linear,0.4,0.2,2,5,0,9,31,0.101609520479
additive,robust,0.4,0.2,2,5,0,1,501,0.0240710723449
additive,robust,0.4,0.2,2,5,0,2,355,0.0195896140708
additive,robust,0.4,0.2,2,5,0,3,251,0.0199787642755
additive,robust,0.4,0.2,2,5,0,4,177,0.018569400545
additive,robust,0.4,0.2,2,5,0,5,125,0.024967823848
additive,robust,0.4,0.2,2,5,0,6,89,0.0293618117081
additive,robust,0.4,0.2,2,5,0,7,63,0.0312966089447
additive,robust,0.4,0.2,2,5,0,8,45,0.0378860200948
additive,robust,0.4,0.2,2,5,0,9,31,0.0519873468424
additive,linear,0.4,0.2,2,5,1,1,501,0.0492105635201
additive,linear,0.4,0.2,2,5,1,2,355,0.0395648196912
additive,linear,0.4,0.2,2,5,1,3,251,0.0454114706362
additive,linear,0.4,0.2,2,5,1,4,177,0.0494432329283
additive,linear,0.4,0.2,2,5,1,5,125,0.058942917643
additive,linear,0.4,0.2,2,5,1,6,89,0.0660486990568
additive,linear,0.4,0.2,2,5,1,7,63,0.0785042076626
additive,linear,0.4,0.2,2,5,1,8,45,0.089451108254
additive,linear,0.4,0.2,2,5,1,9,31,0.110366749846
additive,robust,0.4,0.2,2,5,1,1,501,0.0267093060949
additive,robust,0.4,0.2,2,5,1,2,355,0.0185046185255
additive,robust,0.4,0.2,2,5,1,3,251,0.0242684575139
additive,robust,0.4,0.2,2,5,1,4,177,0.0252654885221
additive,robust,0.4,0.2,2,5,1,5,125,0.0284503015416
additive,robust,0.4,0.2,2,5,1,6,89,0.0315233345364
additive,robust,0.4,0.2,2,5,1,7,63,0.0364794504185
additive,robust,0.4,0.2,2,5,1,8,45,0.0442376536367
additive,robust,0.4,0.2,2,5,1,9,31,0.0576407434417
additive,linear,0.4,0.2,2,5,2,1,501,0.0740382304021
additive,linear,0.4,0.2,2,5,2,2,355,0.0360759377256
additive,linear,0.4,0.2,2,5,2,3,251,0.0413209914482
additive,linear,0.4,0.2,2,5,2,4,177,0.0439547874033
additive,linear,0.4,0.2,2,5,2,5,125,0.0504394048174
additive,linear,0.4,0.2,2,5,2,6,89,0.0542967175278
additive,linear,0.4,0.2,2,5,2,7,63,0.0658772527741
additive,linear,0.4,0.2,2,5,2,8,45,0.0792601224454
additive,linear,0.4,0.2,2,5,2,9,31,0.105725516356
additive,robust,0.4,0.2,2,5,2,1,501,0.046746062844
additive,robust,0.4,0.2,2,5,2,2,355,0.0169392118532
additive,robust,0.4,0.2,2,5,2,3,251,0.0201459002313
additive,robust,0.4,0.2,2,5,2,4,177,0.0215620353142
additive,robust,0.4,0.2,2,5,2,5,125,0.0222751737307
additive,robust,0.4,0.2,2,5,2,6,89,0.0269592138688
additive,robust,0.4,0.2,2,5,2,7,63,0.0322610261118
additive,robust,0.4,0.2,2,5,2,8,45,0.0359387556982
additive,robust,0.4,0.2,2,5,2,9,31,0.0514703453691
additive,linear,0.4,0.2,2.5,6.25,0,1,501,0.0810563899078
additive,linear,0.4,0.2,2.5,6.25,0,2,355,0.0603995490116
additive,linear,0.4,0.2,2.5,6.25,0,3,251,0.0509550692692
additive,linear,0.4,0.2,2.5,6.25,0,4,177,0.0511740415774
additive,linear,0.4,0.2,2.5,6.25,0,5,125,0.0680133841659
additive,linear,0.4,0.2,2.5,6.25,0,6,89,0.0770937872617
additive,linear,0.4,0.2,2.5,6.25,0,7,63,0.0831436378022
additive,linear,0.4,0.2,2.5,6.25,0,8,45,0.0965429989222
additive,linear,0.4,0.2,2.5,6.25,0,9,31,0.124925752509
additive,robust,0.4,0.2,2.5,6.25,0,1,501,0.0261033505311
additive,robust,0.4,0.2,2.5,6.25,0,2,355,0.0205966607844
additive,robust,0.4,0.2,2.5,6.25,0,3,251,0.0202803351739
additive,robust,0.4,0.2,2.5,6.25,0,4,177,0.0186418869744
additive,robust,0.4,0.2,2.5,6.25,0,5,125,0.0252623578949
additive,robust,0.4,0.2,2.5,6.25,0,6,89,0.0299837465706
additive,robust,0.4,0.2,2.5,6.25,0,7,63,0.0321955562407
additive,robust,0.4,0.2,2.5,6.25,0,8,45,0.039493696822
additive,robust,0.4,0.2,2.5,6.25,0,9,31,0.054780290503
additive,linear,0.4,0.2,2.5,6.25,1,1,501,0.0622474311865
additive,linear,0.4,0.2,2.5,6.25,1,2,355,0.0494524864501
additive,linear,0.4,0.2,2.5,6.25,1,3,251,0.0557078677523
additive,linear,0.4,0.2,2.5,6.25,1,4,177,0.06057264472
additive,linear,0.4,0.2,2.5,6.25,1,5,125,0.0722926016602
additive,linear,0.4,0.2,2.5,6.25,1,6,89,0.081563720004
additive,linear,0.4,0.2,2.5,6.25,1,7,63,0.0974464304055
additive,linear,0.4,0.2,2.5,6.25,1,8,45,0.110273479487
additive,linear,0.4,0.2,2.5,6.25,1,9,31,0.135936917464
additive,robust,0.4,0.2,2.5,6.25,1,1,501,0.0270666466963
additive,robust,0.4,0.2,2.5,6.25,1,2,355,0.0190200982048
additive,robust,0.4,0.2,2.5,6.25,1,3,251,0.0250249912347
additive,robust,0.4,0.2,2.5,6.25,1,4,177,0.0259596621127
additive,robust,0.4,0.2,2.5,6.25,1,5,125,0.0292129607522
additive,robust,0.4,0.2,2.5,6.25,1,6,89,0.0326178873432
additive,robust,0.4,0.2,2.5,6.25,1,7,63,0.0377891432377
additive,robust,0.4,0.2,2.5,6.25,1,8,45,0.0458347670106
additive,robust,0.4,0.2,2.5,6.25,1,9,31,0.060883538764
additive,linear,0.4,0.2,2.5,6.25,2,1,501,0.0867212339035
additive,linear,0.4,0.2,2.5,6.25,2,2,355,0.0443837873126
additive,linear,0.4,0.2,2.5,6.25,2,3,251,0.0512526757949
additive,linear,0.4,0.2,2.5,6.25,2,4,177,0.0548722707185
additive,linear,0.4,0.2,2.5,6.25,2,5,125,0.0630844458046
additive,linear,0.4,0.2,2.5,6.25,2,6,89,0.0671258889844
additive,linear,0.4,0.2,2.5,6.25,2,7,63,0.0811391865435
additive,linear,0.4,0.2,2.5,6.25,2,8,45,0.0985667334756
additive,linear,0.4,0.2,2.5,6.25,2,9,31,0.13094153905
additive,robust,0.4,0.2,2.5,6.25,2,1,501,0.0486559656244
additive,robust,0.4,0.2,2.5,6.25,2,2,355,0.0180630112104
additive,robust,0.4,0.2,2.5,6.25,2,3,251,0.0217098315696
additive,robust,0.4,0.2,2.5,6.25,2,4,177,0.0228832114161
additive,robust,0.4,0.2,2.5,6.25,2,5,125,0.0231743554509
additive,robust,0.4,0.2,2.5,6.25,2,6,89,0.0277226357568
additive,robust,0.4,0.2,2.5,6.25,2,7,63,0.0331881984888
additive,robust,0.4,0.2,2.5,6.25,2,8,45,0.0374480395691
additive,robust,0.4,0.2,2.5,6.25,2,9,31,0.0540146471706
additive,linear,0.4,0.2,3,7.5,0,1,501,0.0971131866857
additive,linear,0.4,0.2,3,7.5,0,2,355,0.0720066182306
additive,linear,0.4,0.2,3,7.5,0,3,251,0.0602248849244
additive,linear,0.4,0.2,3,7.5,0,4,177,0.0607313301987
additive,linear,0.4,0.2,3,7.5,0,5,125,0.0799748874697
additive,linear,0.4,0.2,3,7.5,0,6,89,0.0905511083412
additive,linear,0.4,0.2,3,7.5,0,7,63,0.0984519624754
additive,linear,0.4,0.2,3,7.5,0,8,45,0.114723930516
additive,linear,0.4,0.2,3,7.5,0,9,31,0.148539991976
additive,robust,0.4,0.2,3,7.5,0,1,501,0.027853439436
additive,robust,0.4,0.2,3,7.5,0,2,355,0.021388776503
additive,robust,0.4,0.2,3,7.5,0,3,251,0.0205781141479
additive,robust,0.4,0.2,3,7.5,0,4,177,0.018667489753
additive,robust,0.4,0.2,3,7.5,0,5,125,0.0253845123178
additive,robust,0.4,0.2,3,7.5,0,6,89,0.0304687623035
additive,robust,0.4,0.2,3,7.5,0,7,63,0.032897174322
additive,robust,0.4,0.2,3,7.5,0,8,45,0.0407319374443
additive,robust,0.4,0.2,3,7.5,0,9,31,0.0569965963494
additive,linear,0.4,0.2,3,7.5,1,1,501,0.0754113807633
additive,linear,0.4,0.2,3,7.5,1,2,355,0.0594496122104
additive,linear,0.4,0.2,3,7.5,1,3,251,0.0661143775667
additive,linear,0.4,0.2,3,7.5,1,4,177,0.0718164574683
additive,linear,0.4,0.2,3,7.5,1,5,125,0.0857506833617
additive,linear,0.4,0.2,3,7.5,1,6,89,0.0972158963674
additive,linear,0.4,0.2,3,7.5,1,7,63,0.116581516212
additive,linear,0.4,0.2,3,7.5,1,8,45,0.131316695721
additive,linear,0.4,0.2,3,7.5,1,9,31,0.161741804288
additive,robust,0.4,0.2,3,7.5,1,1,501,0.0271464064976
additive,robust,0.4,0.2,3,7.5,1,2,355,0.0193021176376
additive,robust,0.4,0.2,3,7.5,1,3,251,0.0255402420379
additive,robust,0.4,0.2,3,7.5,1,4,177,0.0264414408192
additive,robust,0.4,0.2,3,7.5,1,5,125,0.0297825780066
additive,robust,0.4,0.2,3,7.5,1,6,89,0.0334498040625
additive,robust,0.4,0.2,3,7.5,1,7,63,0.038708357004
additive,robust,0.4,0.2,3,7.5,1,8,45,0.0468565963315
additive,robust,0.4,0.2,3,7.5,1,9,31,0.0631722245356
additive,linear,0.4,0.2,3,7.5,2,1,501,0.0997067635695
additive,linear,0.4,0.2,3,7.5,2,2,355,0.0527517470102
additive,linear,0.4,0.2,3,7.5,2,3,251,0.0612637580587
additive,linear,0.4,0.2,3,7.5,2,4,177,0.0658959204061
additive,linear,0.4,0.2,3,7.5,2,5,125,0.0758400308743
additive,linear,0.4,0.2,3,7.5,2,6,89,0.0801781233778
additive,linear,0.4,0.2,3,7.5,2,7,63,0.0966818787115
additive,linear,0.4,0.2,3,7.5,2,8,45,0.118130659215
additive,linear,0.4,0.2,3,7.5,2,9,31,0.156416585436
additive,robust,0.4,0.2,3,7.5,2,1,501,0.0503467791674
additive,robust,0.4,0.2,3,7.5,2,2,355,0.0189730331841
additive,robust,0.4,0.2,3,7.5,2,3,251,0.0230298154111
additive,robust,0.4,0.2,3,7.5,2,4,177,0.0240014701312
additive,robust,0.4,0.2,3,7.5,2,5,125,0.0238840684993
additive,robust,0.4,0.2,3,7.5,2,6,89,0.0283154936628
additive,robust,0.4,0.2,3,7.5,2,7,63,0.0339451270206
additive,robust,0.4,0.2,3,7.5,2,8,45,0.0386943566697
additive,robust,0.4,0.2,3,7.5,2,9,31,0.056091432682
